siteid,yr,startdate,enddate,ppt,HgConc,HgDep,crit1,crit2,crit3,samplecount
SK12,2011,2011-01-05,2011-09-27,30.505,-9.000,-9.000,54,73,92,34
SK12,2012,2012-05-15,2013-01-01,27.407,-9.000,-9.000,56,63,95,32
SK12,2013,2013-01-01,2013-04-23,4.953,-9.000,-9.000,5,29,8,11
SK27,2015,2015-05-14,2015-12-30,16.605,-9.000,-9.000,47,50,98,29
SK27,2016,2016-01-05,2017-01-03,54.319,-9.000,-9.000,69,99,91,40
SK27,2017,2017-01-03,2017-12-26,57.141,8.567,4.895,76,94,93,48
SK27,2018,2017-12-26,2019-01-01,46.936,8.874,4.165,86,99,94,51
SK27,2019,2019-01-01,2020-01-01,47.244,6.252,2.954,91,99,96,52
SK27,2020,2020-01-01,2020-12-22,55.270,9.109,5.035,89,97,93,37
SK27,2021,2020-12-29,2022-01-04,41.876,6.593,2.760,92,99,86,36
SK27,2022,2022-01-04,2023-01-03,43.871,10.763,4.722,89,99,88,47
SK28,2016,2016-02-24,2017-01-03,38.505,-9.000,-9.000,73,82,91,45
SK28,2017,2017-01-03,2017-03-28,6.045,-9.000,-9.000,21,23,99,12
TN11,2002,2002-01-30,2002-12-31,143.602,9.794,14.063,88,92,98,48
TN11,2003,2002-12-31,2003-12-30,177.011,8.947,15.835,98,99,100,53
TN11,2004,2003-12-30,2004-12-28,201.115,7.934,15.956,96,99,97,54
TN11,2005,2004-12-28,2006-01-03,158.668,9.050,14.358,98,99,99,54
TN11,2006,2006-01-03,2007-01-02,175.877,8.809,15.493,97,99,99,52
TN11,2007,2007-01-02,2008-01-01,102.794,9.619,9.888,98,99,100,53
TN11,2008,2008-01-01,2008-12-30,145.237,7.812,11.346,94,99,99,53
TN11,2009,2008-12-30,2009-12-29,176.555,6.510,11.494,92,99,88,53
TN11,2010,2009-12-29,2010-12-28,144.526,8.201,11.851,95,99,98,53
TN11,2011,2010-12-28,2012-01-03,167.107,7.257,12.127,94,99,97,53
TN11,2012,2012-01-03,2012-12-31,141.173,10.518,14.847,99,99,100,53
TN11,2013,2012-12-31,2013-12-30,197.815,10.148,20.072,98,99,98,52
TN11,2014,2013-12-30,2014-12-30,130.581,15.046,19.646,98,99,99,52
TN11,2015,2014-12-30,2015-12-29,147.295,8.599,12.666,99,99,100,53
TN11,2016,2015-12-29,2017-01-03,120.396,10.022,12.066,96,99,91,52
TN11,2017,2017-01-03,2018-01-02,156.286,6.831,10.674,98,99,100,52
TN11,2018,2018-01-02,2019-01-01,196.698,9.682,19.042,96,99,99,52
TN11,2019,2019-01-01,2019-12-31,162.154,6.539,10.602,94,98,97,53
TN11,2020,2019-12-31,2020-12-29,192.786,7.234,13.944,94,99,94,53
TN11,2021,2020-12-29,2021-12-28,152.425,7.454,11.362,99,99,100,52
TN11,2022,2021-12-28,2023-01-03,163.383,8.839,14.440,94,99,94,54
TN12,2015,2015-08-25,2015-10-29,29.870,-9.000,-9.000,17,18,80,11
TN12,2016,2016-04-18,2016-11-02,89.649,-9.000,-9.000,52,54,97,30
TN12,2017,2017-04-25,2017-11-01,112.039,-9.000,-9.000,52,52,100,27
TN12,2018,2018-05-02,2018-10-31,140.056,-9.000,-9.000,46,50,90,28
TN12,2019,2019-04-23,2019-10-30,120.498,-9.000,-9.000,52,52,100,27
TN12,2020,2020-04-28,2020-11-04,142.316,-9.000,-9.000,48,52,94,28
TN12,2021,2021-04-28,2021-11-02,130.429,-9.000,-9.000,50,51,93,28
TN12,2022,2022-01-01,2022-11-01,110.998,-9.000,-9.000,51,51,100,31
TX21,1996,1996-03-12,1996-12-31,75.343,-9.000,-9.000,67,73,92,38
TX21,1997,1996-12-31,1997-12-30,134.832,9.325,12.573,96,99,97,52
TX21,1998,1997-12-30,1998-12-29,120.062,10.023,12.033,96,100,97,52
TX21,1999,1998-12-29,1999-12-28,93.682,11.419,10.697,96,100,99,52
TX21,2000,1999-12-28,2001-01-02,124.778,11.639,14.523,92,99,93,53
TX21,2001,2001-01-02,2002-01-02,164.674,9.284,15.287,88,98,99,51
TX21,2002,2002-01-02,2003-01-01,98.771,10.009,9.885,89,99,88,52
TX21,2003,2003-01-01,2003-12-30,81.142,11.646,9.449,84,98,98,52
TX21,2004,2003-12-30,2004-12-28,146.673,9.363,13.733,92,100,91,52
TX21,2005,2004-12-28,2006-01-03,76.457,10.461,7.998,94,99,96,53
TX21,2006,2006-01-03,2007-01-03,83.095,10.001,8.309,84,99,98,52
TX21,2007,2007-01-03,2007-12-31,125.838,9.618,12.103,95,99,94,53
TX21,2008,2007-12-31,2008-12-30,125.860,10.823,13.621,92,99,84,53
TX21,2009,2008-12-30,2009-12-29,133.637,7.669,10.249,96,100,100,52
TX21,2010,2009-12-29,2010-12-28,83.619,10.423,8.715,100,100,100,52
TX21,2011,2010-12-28,2012-01-03,76.317,12.837,9.796,99,99,100,53
TX21,2012,2012-01-03,2013-01-02,104.405,10.203,10.651,98,100,100,52
TX21,2013,2013-01-02,2013-12-31,111.174,10.442,11.608,99,99,100,52
TX21,2014,2013-12-31,2014-12-30,98.349,8.945,8.796,97,99,93,53
TX21,2015,2014-12-30,2015-12-29,175.356,8.368,14.674,98,99,100,52
TX21,2016,2015-12-29,2017-01-03,133.151,8.369,11.143,98,99,99,54
TX21,2017,2017-01-03,2018-01-02,122.790,9.067,11.132,99,99,100,52
TX50,2001,2001-08-28,2002-01-01,29.388,-9.000,-9.000,34,34,100,18
TX50,2002,2002-01-01,2002-12-31,105.303,10.752,11.321,96,99,93,52
TX50,2003,2002-12-31,2003-12-30,59.455,12.233,7.273,97,99,100,52
TX50,2004,2003-12-30,2004-12-28,127.366,8.513,10.841,92,99,86,52
TX50,2005,2004-12-28,2006-01-03,41.708,11.653,4.860,97,99,100,53
TX50,2006,2006-01-03,2006-05-16,47.828,-9.000,-9.000,33,36,100,19
UT97,2007,2007-05-08,2008-01-02,22.884,-9.000,-9.000,60,65,77,34
UT97,2008,2008-01-02,2008-12-30,38.125,13.093,4.992,96,99,100,52
UT97,2009,2008-12-30,2009-12-28,45.999,19.451,8.947,88,99,95,52
UT97,2010,2009-12-28,2010-12-28,49.403,14.576,7.200,86,99,98,52
UT97,2011,2010-12-28,2012-01-03,56.718,14.356,8.142,94,99,94,53
UT97,2012,2012-01-03,2013-01-02,33.477,18.262,6.113,96,99,97,52
UT97,2013,2013-01-02,2013-12-30,34.189,21.536,7.362,93,99,87,51
UT97,2014,2013-12-30,2014-12-30,38.760,19.686,7.630,99,99,100,52
UT97,2015,2014-12-30,2015-12-29,42.647,15.115,6.446,96,99,99,52
UT97,2016,2015-12-29,2017-01-03,40.471,15.102,6.112,98,99,100,53
UT97,2017,2017-01-03,2017-08-29,32.995,-9.000,-9.000,65,65,100,34
VA08,2002,2002-11-19,2002-12-31,9.195,-9.000,-9.000,12,12,100,6
VA08,2003,2002-12-31,2003-12-31,155.169,8.369,12.985,98,99,97,53
VA08,2004,2003-12-31,2004-12-28,115.367,6.754,7.791,96,99,100,52
VA08,2005,2004-12-28,2006-01-03,121.672,7.242,8.810,100,100,100,53
VA08,2006,2006-01-03,2006-12-26,96.859,6.908,6.691,95,97,97,51
VA28,2002,2002-10-22,2002-12-31,27.769,-9.000,-9.000,18,19,99,10
VA28,2003,2002-12-31,2003-12-30,199.709,7.009,13.996,94,99,85,52
VA28,2004,2003-12-30,2004-12-28,166.548,5.847,9.738,96,99,100,53
VA28,2005,2004-12-28,2006-01-03,142.157,5.685,8.082,96,99,88,53
VA28,2006,2006-01-03,2007-01-02,150.963,6.363,9.606,80,99,94,52
VA28,2007,2007-01-02,2008-01-01,106.031,8.761,9.289,94,99,91,51
VA28,2008,2008-01-01,2008-12-30,139.535,8.875,12.382,97,99,100,52
VA28,2009,2008-12-30,2009-12-29,139.458,4.907,6.843,97,99,100,52
VA28,2010,2009-12-29,2010-12-28,152.434,4.863,7.411,94,99,99,52
VA28,2011,2010-12-28,2012-01-03,179.299,5.908,10.593,96,99,96,53
VA28,2012,2012-01-03,2013-01-03,111.317,7.354,8.186,95,99,92,52
VA28,2013,2013-01-03,2013-12-31,177.958,4.826,8.588,90,99,91,52
VA28,2014,2013-12-31,2014-12-30,158.557,6.048,9.590,96,99,94,52
VA28,2015,2014-12-30,2015-12-29,166.116,4.458,7.404,96,99,96,52
VA28,2016,2015-12-29,2017-01-03,142.464,5.874,8.368,93,99,89,53
VA28,2017,2017-01-03,2018-01-02,124.085,5.840,7.245,94,99,99,52
VA28,2018,2018-01-02,2019-01-01,264.180,3.925,10.369,98,100,100,52
VA28,2019,2019-01-01,2019-12-31,144.882,5.698,8.254,96,99,97,52
VA28,2020,2019-12-31,2020-12-29,186.893,5.370,10.034,99,99,100,52
VA28,2021,2020-12-29,2021-12-28,120.599,6.344,7.651,98,99,100,52
VA28,2022,2021-12-28,2023-01-03,149.276,6.520,9.733,99,99,98,51
VA98,2004,2004-12-17,2004-12-28,1.854,-9.000,-9.000,3,3,100,2
VA98,2005,2004-12-28,2006-01-03,122.586,7.378,9.044,94,99,90,53
VA98,2006,2006-01-03,2007-01-02,144.822,6.461,9.356,89,100,87,53
VA98,2007,2007-01-02,2008-01-01,98.091,7.741,7.592,94,99,77,52
VA98,2008,2008-01-01,2008-12-29,111.840,8.006,8.953,97,99,97,52
VA98,2009,2008-12-29,2009-12-30,134.569,6.804,9.155,100,100,100,52
VA98,2010,2009-12-30,2010-12-28,126.547,6.508,8.234,88,99,90,52
VA98,2011,2010-12-28,2012-01-03,132.321,7.631,10.096,99,99,100,54
VT99,2004,2004-07-27,2004-12-28,64.251,-9.000,-9.000,38,42,91,22
VT99,2005,2004-12-28,2006-01-03,132.975,5.577,7.416,86,99,87,76
VT99,2006,2006-01-04,2006-12-31,151.552,5.183,7.855,97,99,93,99
VT99,2007,2006-12-31,2007-12-29,132.795,8.743,11.609,90,98,92,83
VT99,2008,2007-06-23,2009-01-03,138.460,-9.000,-9.000,43,63,78,82
VT99,2009,2009-01-03,2009-12-30,119.307,5.273,6.290,96,99,94,96
VT99,2010,2009-12-30,2011-01-03,150.793,5.551,8.369,94,99,90,90
VT99,2011,2011-01-03,2012-01-03,157.039,6.119,9.609,95,99,94,101
VT99,2012,2012-01-03,2013-01-01,129.591,4.729,6.127,96,99,99,87
VT99,2013,2013-01-01,2013-12-31,139.826,5.775,8.074,96,99,97,52
VT99,2014,2013-12-31,2014-12-30,137.791,5.249,7.231,90,99,90,53
VT99,2015,2014-12-30,2015-12-29,125.057,4.855,6.072,96,99,97,52
VT99,2016,2015-12-29,2017-01-03,119.025,5.876,6.993,99,99,100,53
VT99,2017,2017-01-03,2018-01-02,140.082,5.306,7.433,97,99,94,52
VT99,2018,2018-01-02,2019-01-02,150.266,4.387,6.592,99,99,100,53
VT99,2019,2019-01-02,2019-12-31,151.912,5.097,7.741,90,99,95,52
VT99,2020,2019-12-31,2020-12-29,109.550,6.132,6.717,95,97,100,52
VT99,2021,2020-12-29,2021-12-28,118.288,5.178,6.124,96,99,99,52
VT99,2022,2021-12-28,2022-12-27,139.141,6.218,8.650,89,99,93,52
WA03,2007,2007-03-03,2008-01-01,182.323,-9.000,-9.000,66,83,74,43
WA03,2008,2008-01-01,2008-12-30,154.219,3.968,6.119,95,97,97,51
WA03,2009,2008-12-30,2009-12-29,153.075,3.282,5.024,94,96,100,50
WA03,2010,2009-12-29,2010-12-14,221.784,4.119,9.135,91,91,100,51
WA03,2011,2011-01-04,2012-01-03,242.860,3.241,7.871,90,99,82,51
WA03,2012,2012-01-03,2013-01-01,235.166,3.405,8.007,94,98,89,44
WA03,2013,2013-01-01,2014-01-07,180.416,-9.000,-9.000,79,97,71,49
WA03,2014,2014-01-07,2014-12-30,183.568,3.043,5.584,95,99,95,47
WA03,2015,2014-12-30,2016-01-05,185.420,3.812,7.066,90,99,96,48
WA03,2016,2016-01-05,2017-01-03,259.902,2.032,5.281,90,99,82,51
WA03,2017,2017-01-03,2018-01-02,235.610,2.593,6.109,84,99,84,49
WA03,2018,2018-01-02,2018-12-25,210.715,-9.000,-9.000,72,98,91,43
WA03,2019,2018-12-25,2019-12-30,171.729,5.107,8.768,82,99,79,47
WA03,2020,2019-12-30,2020-12-30,216.891,3.877,8.407,97,99,100,49
WA03,2021,2020-12-30,2022-01-06,245.021,3.190,7.814,91,99,94,51
WA03,2022,2022-01-06,2023-01-03,175.930,4.541,7.987,92,99,100,51
WA18,1996,1996-03-19,1996-12-31,78.982,-9.000,-9.000,69,77,92,41
WA18,1997,1996-12-31,1997-12-30,99.384,17.490,17.382,99,99,100,51
WA18,1998,1997-12-30,1998-12-29,93.651,5.946,5.568,97,99,91,51
WA18,1999,1998-12-29,1999-12-28,94.044,8.481,7.975,99,99,100,52
WA18,2000,1999-12-28,2001-01-03,66.261,9.687,6.418,88,99,80,52
WA18,2001,2001-01-03,2001-12-31,92.071,6.266,5.769,96,99,99,47
WA18,2002,2001-12-31,2002-12-31,62.330,9.167,5.714,97,99,98,52
WA18,2003,2002-12-31,2003-12-30,89.552,6.773,6.065,99,99,100,54
WA18,2004,2003-12-30,2004-12-28,73.312,8.628,6.325,95,99,99,52
WA18,2005,2004-12-28,2006-01-03,85.220,7.590,6.467,99,99,100,54
WA18,2006,2006-01-03,2007-01-02,115.164,6.892,7.937,91,99,94,55
WA18,2007,2007-01-02,2008-01-02,77.368,8.289,6.412,99,99,100,52
WA18,2008,2008-01-02,2008-12-30,68.452,10.004,6.848,98,99,100,51
WA18,2009,2008-12-30,2009-12-29,82.889,8.420,6.978,99,99,100,53
WA18,2010,2009-12-29,2010-12-28,103.729,4.608,4.779,98,99,100,50
WA18,2011,2010-12-28,2012-01-03,85.588,6.605,5.652,99,99,100,53
WA18,2012,2012-01-03,2013-01-02,114.503,8.919,10.211,88,99,85,51
WA18,2013,2013-01-02,2013-12-31,71.213,10.600,7.549,96,99,97,46
WA18,2014,2013-12-31,2014-12-30,116.967,7.015,8.204,99,99,100,52
WA18,2015,2014-12-30,2015-12-29,93.622,7.209,6.748,95,99,97,50
WA18,2016,2015-12-29,2017-01-03,108.396,5.261,5.702,88,99,94,53
WA18,2017,2017-01-03,2018-01-02,108.636,4.720,5.128,92,99,93,51
WA18,2018,2018-01-02,2018-12-18,74.017,5.134,3.800,91,99,88,48
WA18,2019,2018-12-18,2019-05-14,32.550,-9.000,-9.000,25,40,32,15
WI06,2019,2019-03-05,2019-12-30,106.288,-9.000,-9.000,82,82,100,43
WI06,2020,2019-12-30,2020-12-29,93.040,7.728,7.190,99,99,100,52
WI06,2021,2020-12-29,2021-12-28,73.635,11.392,8.388,98,99,96,52
WI06,2022,2021-12-28,2023-01-03,98.069,7.982,7.828,97,99,96,53
WI07,2014,2014-07-25,2014-12-30,27.051,-9.000,-9.000,43,43,100,23
WI07,2015,2014-12-30,2015-12-29,91.745,9.807,8.996,96,99,99,52
WI08,1996,1996-03-05,1996-12-31,70.881,-9.000,-9.000,80,82,86,43
WI08,1997,1996-12-31,1997-12-30,53.373,12.010,6.410,90,99,90,51
WI08,1998,1997-12-30,1998-12-29,76.842,11.768,9.042,95,99,90,52
WI08,1999,1998-12-29,1999-12-21,102.107,13.224,13.502,88,98,91,51
WI08,2000,1999-12-28,2001-01-02,64.500,14.580,9.404,93,99,97,54
WI08,2001,2001-01-02,2002-01-01,83.490,9.193,7.674,84,99,91,51
WI08,2002,2002-01-01,2002-12-31,69.312,10.152,7.036,87,99,91,52
WI08,2003,2002-12-31,2003-12-30,46.623,9.622,4.486,93,99,98,53
WI08,2004,2003-12-30,2004-12-28,62.388,10.252,6.396,87,99,87,53
WI08,2005,2004-12-28,2006-01-03,58.614,10.090,5.914,89,99,91,54
WI08,2006,2006-01-03,2007-01-02,46.722,13.968,6.526,97,99,100,52
WI08,2007,2007-01-02,2007-12-25,60.709,9.892,6.005,95,99,94,51
WI08,2008,2007-12-25,2008-12-30,78.857,10.450,8.241,90,99,91,52
WI08,2009,2008-12-30,2009-12-28,61.824,7.944,4.911,78,99,78,52
WI08,2010,2009-12-28,2010-12-28,80.641,7.630,6.152,87,99,92,52
WI08,2011,2010-12-28,2012-01-03,70.107,14.305,10.028,81,99,90,55
WI08,2012,2012-01-03,2013-01-01,90.082,13.334,12.011,86,99,81,53
WI08,2013,2013-01-01,2014-01-01,87.198,7.594,6.621,91,99,98,52
WI08,2014,2014-01-01,2014-12-30,90.018,8.392,7.554,83,99,93,52
WI08,2015,2014-12-30,2015-12-29,80.386,7.522,6.046,86,99,98,52
WI08,2016,2015-12-29,2017-01-03,97.638,9.175,8.958,94,99,99,53
WI08,2017,2017-01-03,2018-01-02,101.005,9.598,9.693,87,99,94,49
WI08,2018,2018-01-02,2019-01-02,85.200,8.451,7.200,94,99,100,52
WI08,2019,2019-01-02,2019-12-31,87.418,9.036,7.899,98,99,100,52
WI08,2020,2019-12-31,2020-12-29,62.611,10.776,6.747,95,99,100,52
WI08,2021,2020-12-29,2021-12-28,68.656,14.377,9.870,98,99,99,52
WI08,2022,2021-12-28,2022-10-25,61.620,-9.000,-9.000,78,81,93,39
WI09,1996,1996-03-06,1996-12-31,62.420,-9.000,-9.000,75,80,96,41
WI09,1997,1996-12-31,1997-12-30,56.810,9.964,5.660,96,100,99,52
WI09,1998,1997-12-30,1998-12-29,53.014,11.745,6.227,100,100,100,52
WI09,1999,1998-12-29,1999-12-28,71.279,13.592,9.688,96,100,98,52
WI09,2000,1999-12-28,2001-01-02,75.887,10.941,8.302,86,100,94,54
WI09,2001,2001-01-02,2002-01-01,71.126,11.049,7.859,96,99,100,52
WI09,2002,2002-01-01,2002-12-31,84.857,12.435,10.552,94,100,98,52
WI09,2003,2002-12-31,2003-12-30,59.030,9.719,5.737,90,99,98,52
WI09,2004,2003-12-30,2004-12-28,71.432,8.731,6.237,94,100,97,52
WI09,2005,2004-12-28,2006-01-03,66.717,9.667,6.450,94,100,100,53
WI09,2006,2006-01-03,2007-01-02,71.540,8.884,6.355,97,99,100,52
WI09,2007,2007-01-02,2008-01-01,57.214,15.620,8.936,96,100,98,52
WI09,2008,2008-01-01,2008-12-30,57.245,9.179,5.255,98,100,99,52
WI09,2009,2008-12-30,2009-03-03,3.289,-9.000,-9.000,17,17,100,9
WI09,2010,2009-12-29,2010-12-28,86.144,9.004,7.756,98,100,98,52
WI09,2011,2010-12-28,2012-01-03,59.574,10.904,6.495,92,100,95,53
WI09,2012,2012-01-03,2013-01-01,57.156,-9.000,-9.000,78,100,71,52
WI09,2013,2013-01-01,2013-12-31,71.374,10.458,7.464,94,100,97,52
WI10,2005,2005-06-07,2006-01-03,46.101,-9.000,-9.000,52,58,95,30
WI10,2006,2006-01-03,2007-01-02,72.516,8.715,6.319,92,99,94,52
WI10,2007,2007-01-02,2008-01-02,70.648,10.707,7.564,86,99,80,52
WI10,2008,2008-01-02,2008-12-30,65.687,8.316,5.462,94,99,96,52
WI10,2009,2008-12-30,2009-12-29,72.365,6.725,4.867,92,99,98,52
WI10,2010,2009-12-29,2010-12-28,92.351,8.616,7.956,82,99,88,52
WI10,2011,2010-12-28,2012-01-03,72.390,8.604,6.228,84,100,90,53
WI10,2012,2012-01-03,2013-01-02,86.720,10.758,9.329,86,99,80,51
WI10,2013,2013-01-02,2013-12-31,104.521,9.785,10.226,88,99,89,52
WI10,2014,2013-12-31,2014-12-30,96.245,7.473,7.192,94,99,98,52
WI10,2015,2014-12-30,2015-12-29,87.960,6.605,5.809,86,99,89,52
WI10,2016,2015-12-29,2017-01-03,94.234,10.022,9.443,96,99,100,53
WI10,2017,2017-01-03,2018-01-02,98.194,9.118,8.953,92,99,98,52
WI10,2018,2018-01-02,2019-01-02,86.692,6.945,6.020,91,99,99,52
WI10,2019,2019-01-02,2019-12-31,111.125,7.777,8.642,84,99,97,52
WI10,2020,2019-12-31,2020-12-29,102.032,7.208,7.354,90,99,100,52
WI10,2021,2020-12-29,2021-12-28,79.121,8.928,7.064,92,99,98,52
WI10,2022,2021-12-28,2023-01-03,85.700,10.435,8.942,88,99,87,53
WI22,2002,2002-10-03,2002-12-30,5.682,-9.000,-9.000,21,24,72,14
WI22,2003,2002-12-30,2003-12-30,51.156,16.607,8.495,99,99,100,52
WI22,2004,2003-12-30,2004-12-28,81.496,12.409,10.112,90,99,84,53
WI22,2005,2004-12-28,2006-01-03,68.072,12.745,8.675,96,99,99,53
WI22,2006,2006-01-03,2007-01-02,82.880,11.331,9.390,97,99,100,53
WI22,2007,2007-01-02,2008-01-02,81.127,10.931,8.867,94,99,96,52
WI22,2008,2008-01-02,2008-12-30,98.857,10.472,10.351,97,99,100,52
WI22,2009,2008-12-30,2009-12-29,81.055,8.164,6.617,92,99,100,52
WI22,2010,2009-12-29,2010-12-28,99.166,11.213,11.118,90,99,99,52
WI22,2011,2010-12-28,2012-01-04,85.341,10.917,9.316,97,99,100,54
WI22,2012,2012-01-04,2013-01-02,75.743,11.578,8.770,84,99,93,52
WI22,2013,2013-01-02,2013-12-26,96.150,9.679,9.305,93,99,91,52
WI31,2001,2001-01-11,2001-12-31,95.958,12.685,12.172,90,99,82,95
WI31,2002,2001-12-31,2002-12-30,85.451,11.251,9.613,97,99,100,92
WI31,2003,2002-12-30,2004-01-02,86.665,9.690,8.397,95,99,100,84
WI31,2004,2004-01-02,2005-01-02,116.185,10.826,12.578,91,99,97,99
WI31,2005,2005-01-02,2006-01-03,70.702,11.685,8.261,93,100,95,87
WI31,2006,2006-01-03,2006-12-30,94.361,11.526,10.875,95,99,100,91
WI31,2007,2006-12-30,2008-01-02,105.232,9.095,9.571,84,98,95,92
WI31,2008,2008-01-02,2009-01-02,146.177,8.824,12.897,97,99,100,100
WI31,2009,2009-01-02,2009-12-29,89.611,6.702,6.005,93,99,100,82
WI31,2010,2009-12-29,2011-01-03,127.178,9.654,12.276,92,99,99,79
WI31,2011,2011-01-03,2012-01-03,98.874,10.646,10.525,87,99,93,81
WI31,2012,2012-01-03,2012-12-29,75.463,14.113,10.649,90,99,88,73
WI31,2013,2012-12-29,2013-12-31,104.318,11.854,12.366,90,99,92,90
WI31,2014,2013-12-31,2014-12-30,97.688,11.175,10.917,92,99,97,52
WI31,2015,2014-12-30,2015-12-29,100.533,8.567,8.612,94,99,97,52
WI31,2016,2015-12-29,2017-01-03,122.153,10.480,12.802,99,99,100,53
WI31,2017,2017-01-03,2018-01-02,101.016,18.619,18.808,94,99,94,52
WI31,2018,2018-01-02,2019-01-02,135.382,7.838,10.610,97,99,100,52
WI31,2019,2019-01-02,2019-12-30,128.160,9.972,12.779,99,99,100,52
WI31,2020,2019-12-30,2020-12-29,107.899,7.058,7.616,97,99,100,52
WI31,2021,2020-12-29,2021-12-28,71.831,10.275,7.380,99,99,100,52
WI31,2022,2021-12-28,2023-01-03,105.029,8.854,9.298,99,99,97,53
WI32,2002,2002-01-22,2002-12-31,72.373,12.534,9.071,90,92,99,49
WI32,2003,2002-12-31,2003-12-30,67.321,-9.000,-9.000,90,88,93,52
WI32,2004,2003-12-30,2004-12-28,65.709,9.229,6.064,96,99,99,53
WI32,2005,2004-12-28,2006-01-03,62.969,11.511,7.248,83,99,91,53
WI32,2006,2006-01-03,2007-01-03,76.762,11.541,8.858,82,99,90,50
WI32,2007,2007-01-03,2008-01-02,55.366,10.993,6.086,90,99,93,52
WI32,2008,2008-01-02,2008-12-30,63.308,10.440,6.609,94,98,99,52
WI32,2009,2008-12-30,2009-12-29,70.206,7.732,5.428,96,99,99,52
WI32,2010,2009-12-29,2010-04-07,7.061,-9.000,-9.000,20,27,96,14
WI36,1996,1996-03-05,1996-12-31,76.928,-9.000,-9.000,75,80,94,43
WI36,1997,1996-12-31,1997-12-30,75.019,10.954,8.218,97,99,98,52
WI36,1998,1997-12-30,1998-12-29,65.545,11.765,7.711,99,99,100,52
WI36,1999,1998-12-29,1999-12-28,83.591,10.999,9.194,96,99,98,52
WI36,2000,1999-12-28,2001-01-02,78.756,11.688,9.205,98,99,97,53
WI36,2001,2001-01-02,2002-01-01,81.605,10.006,8.165,95,99,98,52
WI36,2002,2002-01-01,2002-12-31,96.072,11.111,10.675,88,100,95,52
WI36,2003,2002-12-31,2003-12-30,64.410,10.639,6.853,90,99,94,53
WI36,2004,2003-12-30,2004-12-28,75.941,9.471,7.192,99,99,100,52
WI36,2005,2004-12-28,2006-01-03,77.174,9.692,7.480,83,99,84,56
WI36,2006,2006-01-03,2007-01-02,67.390,9.482,6.389,90,99,94,52
WI36,2007,2007-01-02,2008-01-01,62.332,10.172,6.340,86,100,93,52
WI36,2008,2008-01-01,2008-12-30,59.448,10.724,6.375,86,99,92,52
WI36,2009,2008-12-30,2009-12-29,56.688,8.138,4.613,84,100,92,52
WI36,2010,2009-12-29,2010-12-28,97.092,9.330,9.059,82,99,86,52
WI36,2011,2010-12-28,2012-01-03,62.484,11.334,7.082,84,99,93,52
WI36,2012,2012-01-03,2012-12-31,77.546,12.080,9.367,88,99,95,52
WI36,2013,2012-12-31,2013-12-31,106.578,8.951,9.539,89,99,96,52
WI36,2014,2013-12-31,2014-12-31,101.067,7.526,7.605,92,100,91,52
WI36,2015,2014-12-31,2015-12-29,81.972,8.715,7.144,90,99,98,52
WI36,2016,2015-12-29,2017-01-03,102.006,8.298,8.463,90,99,93,53
WI36,2017,2017-01-03,2018-01-02,100.635,9.290,9.349,94,98,99,51
WI36,2018,2018-01-02,2019-01-01,94.272,9.260,8.730,94,99,100,52
WI36,2019,2019-01-01,2019-12-31,109.259,8.000,8.741,96,99,100,52
WI36,2020,2019-12-31,2020-12-29,93.396,9.105,8.504,94,99,100,52
WI36,2021,2020-12-29,2022-01-04,86.893,7.909,6.872,94,99,99,53
WI36,2022,2022-01-04,2023-01-02,87.528,11.033,9.657,95,99,85,52
WI92,2022,2022-11-08,2023-01-03,16.662,-9.000,-9.000,12,15,91,8
WI99,1997,1997-01-07,1997-12-30,71.159,10.605,7.546,97,97,100,50
WI99,1998,1997-12-30,1999-01-05,94.653,13.487,12.765,93,99,99,52
WI99,1999,1999-01-05,1999-12-28,87.870,10.571,9.289,91,99,95,51
WI99,2000,1999-12-28,2001-01-02,109.492,14.606,15.991,90,99,99,52
WI99,2001,2001-01-02,2002-01-01,99.872,13.020,13.003,92,99,92,52
WI99,2002,2002-01-01,2002-12-31,76.647,12.244,9.385,86,99,92,52
WI99,2003,2002-12-31,2003-12-30,71.195,13.341,9.498,76,99,77,52
WI99,2004,2003-12-30,2004-12-28,77.394,10.528,8.147,94,99,99,52
WI99,2005,2004-12-28,2006-01-03,71.246,11.779,8.392,92,99,98,53
WI99,2006,2006-01-03,2007-01-02,95.705,11.967,11.453,90,99,94,52
WI99,2007,2007-01-02,2008-01-01,103.207,8.563,8.837,92,99,97,52
WI99,2008,2008-01-01,2008-12-30,114.153,10.152,11.588,99,99,100,52
WI99,2009,2008-12-30,2009-12-29,102.751,9.886,10.158,94,99,97,52
WI99,2010,2009-12-29,2010-12-28,85.484,13.480,11.522,94,99,100,52
WI99,2011,2010-12-28,2012-01-03,101.448,9.992,10.136,92,99,97,53
WI99,2012,2012-01-03,2013-01-01,69.774,10.683,7.454,92,99,97,52
WI99,2013,2013-01-01,2013-12-31,112.116,11.245,12.606,96,99,97,52
WI99,2014,2013-12-31,2014-12-30,83.820,11.329,9.496,97,99,100,54
WI99,2015,2014-12-30,2015-12-29,107.536,8.701,9.357,92,99,99,52
WV99,2007,2007-06-26,2008-01-01,92.542,-9.000,-9.000,50,52,91,27
WV99,2008,2008-01-01,2008-12-30,153.467,7.589,11.647,96,99,99,52
WV99,2009,2008-12-30,2009-12-29,130.251,5.925,7.717,96,99,100,52
WV99,2010,2009-12-29,2010-12-28,108.483,7.329,7.950,92,99,94,53
WV99,2011,2010-12-28,2012-01-03,179.714,8.892,15.980,96,99,100,53
